pair_name,pair_tags,win_rate,games
Orianna Cassiopeia,MageMage,0.6285714285714286,35.0
Orianna Darius,FighterMage,0.5529411764705883,85.0
Orianna Diana,FighterMage,0.25,4.0
Orianna Draven,MageMarksman,0.5294117647058824,34.0
Orianna Ekko,AssassinMage,0.391304347826087,138.0
Orianna Ezreal,MageMarksman,0.47592067988668557,353.0
Orianna Fiora,FighterMage,0.4375,112.0
Orianna Fizz,AssassinMage,0.0,1.0
Orianna Garen,FighterMage,0.34523809523809523,84.0
Orianna Gnar,FighterMage,0.6,10.0
Orianna Gragas,FighterMage,0.38028169014084506,71.0
Orianna Graves,MageMarksman,0.5714285714285714,91.0
Orianna Hecarim,FighterMage,0.4523809523809524,42.0
Orianna Heimerdinger,MageMage,0.41935483870967744,31.0
Orianna Illaoi,FighterMage,0.3125,16.0
Orianna Ivern,MageSupport,0.36363636363636365,22.0
Orianna Jayce,FighterMage,0.4533333333333333,75.0
Orianna Jhin,MageMarksman,0.3333333333333333,78.0
Orianna Jinx,MageMarksman,0.4146341463414634,82.0
Orianna Kai'Sa,MageMarksman,0.4528985507246377,276.0
Orianna Kalista,MageMarksman,0.5050505050505051,99.0
Orianna Kayn,FighterMage,0.5277777777777778,36.0
Orianna Kennen,MageMage,0.5681818181818182,44.0
Orianna Kha'Zix,AssassinMage,0.4523809523809524,42.0
Orianna Kindred,MageMarksman,0.4020618556701031,97.0
Orianna Kled,FighterMage,0.3559322033898305,59.0
Orianna Kog'Maw,MageMarksman,0.0,3.0
Orianna Lee Sin,FighterMage,0.4502840909090909,704.0
Orianna Leona,MageTank,0.46629213483146065,178.0
Orianna Lissandra,MageMage,1.0,3.0
Orianna Lucian,MageMarksman,0.46504559270516715,329.0
Orianna Lulu,MageSupport,0.5686274509803921,51.0
Orianna Lux,MageMage,0.4444444444444444,27.0
Orianna Malzahar,MageMage,0.0,3.0
Orianna Mordekaiser,FighterMage,0.5047619047619047,105.0
Orianna Nami,MageSupport,0.49295774647887325,71.0
Orianna Nasus,FighterMage,0.5,6.0
Orianna Nautilus,MageTank,0.4166666666666667,252.0
Orianna Neeko,MageMage,0.25,8.0
Orianna Nidalee,AssassinMage,0.4380165289256198,121.0
Orianna Ornn,MageTank,0.3524590163934426,122.0
Orianna Pantheon,FighterMage,0.4642857142857143,84.0
Orianna Poppy,MageTank,0.550561797752809,89.0
Orianna Pyke,MageSupport,0.4258064516129032,155.0
Orianna Qiyana,AssassinMage,0.4594594594594595,37.0
Orianna Quinn,MageMarksman,0.4090909090909091,22.0
Orianna Rakan,MageSupport,0.5045045045045045,111.0
Orianna Rek'Sai,FighterMage,0.5094339622641509,318.0
Orianna Rengar,AssassinMage,0.6086956521739131,69.0
Orianna Riven,FighterMage,0.56,25.0
Orianna Rumble,FighterMage,0.5,54.0
Orianna Sejuani,MageTank,0.5,18.0
Orianna Senna,MageMarksman,0.44755244755244755,286.0
Orianna Sett,FighterMage,0.48771929824561405,285.0
Orianna Shen,MageTank,0.4909090909090909,55.0
Orianna Shyvana,FighterMage,0.391304347826087,23.0
Orianna Skarner,FighterMage,0.75,4.0
Orianna Sylas,MageMage,0.3925233644859813,107.0
Orianna Syndra,MageMage,0.5454545454545454,11.0
Orianna Tahm Kench,MageSupport,0.46788990825688076,109.0
Orianna Taliyah,MageMage,0.41333333333333333,75.0
Orianna Talon,AssassinMage,0.42857142857142855,7.0
Orianna Thresh,MageSupport,0.49507389162561577,406.0
Orianna Udyr,FighterMage,0.75,4.0
Orianna Varus,MageMarksman,0.3924050632911392,158.0
Orianna Vayne,MageMarksman,0.42696629213483145,89.0
Orianna Vel'Koz,MageMage,0.35714285714285715,14.0
Orianna Vi,FighterMage,0.3333333333333333,9.0
Orianna Viktor,MageMage,0.6,5.0
Orianna Volibear,FighterMage,0.4772727272727273,44.0
Orianna Wukong,FighterMage,0.42857142857142855,49.0
Orianna Xayah,MageMarksman,0.425,120.0
Orianna Xerath,MageMage,0.3333333333333333,6.0
Orianna Yasuo,FighterMage,0.484375,64.0
Orianna Yorick,FighterMage,0.375,8.0
Orianna Yuumi,MageSupport,0.3557692307692308,104.0
Orianna Zac,MageTank,0.44036697247706424,109.0
Orianna Zed,AssassinMage,0.75,4.0
Orianna Ziggs,MageMage,0.2857142857142857,7.0
Orianna Zoe,MageMage,0.0,2.0
Orianna Zyra,MageMage,0.3684210526315789,19.0
Ornn Aphelios,MarksmanTank,0.4830970556161396,917.0
Ornn Neeko,MageTank,0.425531914893617,47.0
Ornn Pyke,SupportTank,0.4669421487603306,484.0
Ornn Sett,FighterTank,0.4730941704035874,446.0
Ornn Sylas,MageTank,0.4305835010060362,497.0
Pantheon Aatrox,FighterFighter,0.5134228187919463,596.0
Pantheon Ahri,FighterMage,0.5833333333333334,48.0
Pantheon Akali,AssassinFighter,0.4722222222222222,288.0
Pantheon Aphelios,FighterMarksman,0.542809642560266,1203.0
Pantheon Aurelion Sol,FighterMage,0.43137254901960786,51.0
Pantheon Azir,FighterMage,0.45454545454545453,44.0
Pantheon Bard,FighterSupport,0.5970149253731343,871.0
Pantheon Braum,FighterSupport,0.505338078291815,281.0
Pantheon Camille,FighterFighter,0.5611285266457681,319.0
Pantheon Darius,FighterFighter,0.5188284518828452,239.0
Pantheon Diana,FighterFighter,0.45528455284552843,123.0
Pantheon Draven,FighterMarksman,0.4793388429752066,121.0
Pantheon Ekko,AssassinFighter,0.5412844036697247,1308.0
Pantheon Ezreal,FighterMarksman,0.5587515299877601,1634.0
Pantheon Fiora,FighterFighter,0.5187713310580204,293.0
Pantheon Fizz,AssassinFighter,0.5825242718446602,103.0
Pantheon Garen,FighterFighter,0.5212355212355212,259.0
Pantheon Gnar,FighterFighter,0.525,40.0
Pantheon Graves,FighterMarksman,0.5439560439560439,182.0
Pantheon Hecarim,FighterFighter,0.5875,80.0
Pantheon Illaoi,FighterFighter,0.5192307692307693,52.0
Pantheon Ivern,FighterSupport,0.45901639344262296,61.0
Pantheon Jayce,FighterFighter,0.5864197530864198,162.0
Pantheon Jhin,FighterMarksman,0.4983277591973244,299.0
Pantheon Jinx,FighterMarksman,0.5130434782608696,230.0
Pantheon Kai'Sa,FighterMarksman,0.5033167495854063,1206.0
Pantheon Kalista,FighterMarksman,0.5578947368421052,475.0
Pantheon Kayn,FighterFighter,0.5238095238095238,63.0
Pantheon Kennen,FighterMage,0.5616438356164384,219.0
Pantheon Kha'Zix,AssassinFighter,0.43478260869565216,69.0
Pantheon Kindred,FighterMarksman,0.5333333333333333,180.0
Pantheon Kled,FighterFighter,0.5352941176470588,170.0
Pantheon Kog'Maw,FighterMarksman,0.75,20.0
Pantheon Leona,FighterTank,0.5287878787878788,660.0
Pantheon Lissandra,FighterMage,0.5423728813559322,59.0
Pantheon Lucian,FighterMarksman,0.504364694471387,1031.0
Pantheon Lulu,FighterSupport,0.57847533632287,223.0
Pantheon Lux,FighterMage,0.5051546391752577,97.0
Pantheon Malzahar,FighterMage,0.43243243243243246,37.0
Pantheon Mordekaiser,FighterFighter,0.5119047619047619,504.0
Pantheon Nami,FighterSupport,0.5345911949685535,159.0
Pantheon Nautilus,FighterTank,0.5046923879040668,959.0
Pantheon Neeko,FighterMage,0.5638297872340425,94.0
Pantheon Ornn,FighterTank,0.5379146919431279,422.0
Pantheon Pyke,FighterSupport,0.4923547400611621,654.0
Pantheon Qiyana,AssassinFighter,0.5644444444444444,225.0
Pantheon Quinn,FighterMarksman,0.4852941176470588,68.0
Pantheon Rakan,FighterSupport,0.5527950310559007,322.0
Pantheon Rek'Sai,FighterFighter,0.52834008097166,494.0
Pantheon Rengar,AssassinFighter,0.5655172413793104,145.0
Pantheon Riven,FighterFighter,0.5813953488372093,43.0
Pantheon Sejuani,FighterTank,0.4533333333333333,150.0
Pantheon Senna,FighterMarksman,0.5621033544877606,1103.0
Pantheon Sett,FighterFighter,0.5138721351025332,829.0
Pantheon Shen,FighterTank,0.5581395348837209,172.0
Pantheon Shyvana,FighterFighter,0.48863636363636365,176.0
Pantheon Sylas,FighterMage,0.4796650717703349,836.0
Pantheon Syndra,FighterMage,0.5418060200668896,299.0
Pantheon Tahm Kench,FighterSupport,0.5824468085106383,376.0
Pantheon Taliyah,FighterMage,0.5659701492537313,1675.0
Pantheon Talon,AssassinFighter,0.6283185840707964,113.0
Pantheon Thresh,FighterSupport,0.5219005196733482,1347.0
Pantheon Varus,FighterMarksman,0.5204081632653061,686.0
Pantheon Vel'Koz,FighterMage,0.5211267605633803,71.0
Pantheon Vi,FighterFighter,0.4583333333333333,24.0
Pantheon Viktor,FighterMage,0.5074626865671642,67.0
Pantheon Volibear,FighterFighter,0.5,128.0
Pantheon Xayah,FighterMarksman,0.5536912751677853,298.0
Pantheon Xerath,FighterMage,0.5151515151515151,33.0
Pantheon Yasuo,FighterFighter,0.497737556561086,221.0
Pantheon Yorick,FighterFighter,0.47058823529411764,17.0
Pantheon Yuumi,FighterSupport,0.4896551724137931,435.0
Pantheon Zac,FighterTank,0.4542483660130719,306.0
Pantheon Zed,AssassinFighter,0.5822784810126582,79.0
Pantheon Ziggs,FighterMage,0.4444444444444444,81.0
Pantheon Zoe,FighterMage,0.5613382899628253,269.0
Pantheon Zyra,FighterMage,0.5606060606060606,66.0
Poppy Aatrox,FighterTank,0.4968944099378882,161.0
Poppy Ahri,MageTank,0.5432098765432098,81.0
Poppy Akali,AssassinTank,0.5227272727272727,132.0
Poppy Aphelios,MarksmanTank,0.5238938053097345,565.0
Poppy Aurelion Sol,MageTank,0.5573770491803278,61.0
Poppy Azir,MageTank,0.5740740740740741,54.0
Poppy Bard,SupportTank,0.5827505827505828,429.0
Poppy Braum,SupportTank,0.46534653465346537,101.0
Poppy Camille,FighterTank,0.5190839694656488,131.0
Poppy Darius,FighterTank,0.45454545454545453,55.0
Poppy Diana,FighterTank,0.44525547445255476,137.0
Poppy Draven,MarksmanTank,0.5166666666666667,60.0
Poppy Ekko,AssassinTank,0.5334685598377282,493.0
Poppy Ezreal,MarksmanTank,0.5172839506172839,810.0
Poppy Fiora,FighterTank,0.5714285714285714,63.0
Poppy Fizz,AssassinTank,0.5659340659340659,182.0
Poppy Garen,FighterTank,0.5679012345679012,81.0
Poppy Gnar,FighterTank,0.45454545454545453,11.0
Poppy Gragas,FighterTank,0.42934782608695654,184.0
Poppy Graves,MarksmanTank,0.5118110236220472,127.0
Poppy Hecarim,FighterTank,0.6521739130434783,23.0
Poppy Illaoi,FighterTank,0.6,10.0
Poppy Ivern,SupportTank,0.6,25.0
Poppy Jayce,FighterTank,0.5,82.0
Poppy Jhin,MarksmanTank,0.5233644859813084,107.0
Poppy Jinx,MarksmanTank,0.5887850467289719,107.0
Poppy Kai'Sa,MarksmanTank,0.47653429602888087,554.0
Poppy Kalista,MarksmanTank,0.5294117647058824,255.0
Poppy Kayn,FighterTank,0.5609756097560976,41.0
Poppy Kennen,MageTank,0.4888888888888889,45.0
Poppy Kha'Zix,AssassinTank,0.5,26.0
Poppy Kindred,MarksmanTank,0.5899280575539568,139.0
Poppy Kled,FighterTank,0.48148148148148145,54.0
Poppy Kog'Maw,MarksmanTank,0.7272727272727273,11.0
Poppy Leona,TankTank,0.5309090909090909,275.0
Poppy Lissandra,MageTank,0.5087719298245614,57.0
Poppy Lucian,MarksmanTank,0.5218253968253969,504.0
Poppy Lulu,SupportTank,0.5603448275862069,116.0
Poppy Lux,MageTank,0.43902439024390244,41.0
Poppy Malzahar,MageTank,0.4878048780487805,41.0
Poppy Mordekaiser,FighterTank,0.514018691588785,107.0
Poppy Nami,SupportTank,0.5217391304347826,69.0
Poppy Nautilus,TankTank,0.4759493670886076,395.0
Poppy Neeko,MageTank,0.5111111111111111,45.0
Poppy Ornn,TankTank,0.45614035087719296,114.0
Poppy Pantheon,FighterTank,0.5232067510548524,237.0
Poppy Pyke,SupportTank,0.5607142857142857,280.0
Poppy Qiyana,AssassinTank,0.5284552845528455,246.0
Poppy Quinn,MarksmanTank,0.4444444444444444,18.0
Poppy Rakan,SupportTank,0.5864197530864198,162.0
Poppy Rek'Sai,FighterTank,0.5387205387205387,297.0
Poppy Rengar,AssassinTank,0.45454545454545453,44.0
Poppy Riven,FighterTank,0.6,20.0
Poppy Sejuani,TankTank,0.35714285714285715,42.0
Poppy Senna,MarksmanTank,0.5356415478615071,491.0
Poppy Sett,FighterTank,0.4911660777385159,283.0
Poppy Shen,TankTank,0.52,50.0
Poppy Shyvana,FighterTank,0.39622641509433965,53.0
Poppy Sylas,MageTank,0.4793187347931874,411.0
Poppy Syndra,MageTank,0.4968553459119497,159.0
Poppy Tahm Kench,SupportTank,0.5657894736842105,152.0
Poppy Taliyah,MageTank,0.5263157894736842,266.0
Poppy Talon,AssassinTank,0.6047619047619047,210.0
Poppy Thresh,SupportTank,0.526148969889065,631.0
Poppy Varus,MarksmanTank,0.5304054054054054,296.0
Poppy Vel'Koz,MageTank,0.42105263157894735,38.0
Poppy Vi,FighterTank,0.3333333333333333,15.0
Poppy Viktor,MageTank,0.5,46.0
Poppy Volibear,FighterTank,0.5531914893617021,47.0
Poppy Xayah,MarksmanTank,0.5528455284552846,123.0
Poppy Xerath,MageTank,0.45,20.0
Poppy Yasuo,FighterTank,0.45248868778280543,221.0
Poppy Yorick,FighterTank,0.6,5.0
Poppy Yuumi,SupportTank,0.48205128205128206,195.0
Poppy Zac,TankTank,0.45081967213114754,122.0
Poppy Zed,AssassinTank,0.5048543689320388,103.0
Poppy Ziggs,MageTank,0.5,32.0
Poppy Zoe,MageTank,0.516042780748663,374.0
Poppy Zyra,MageTank,0.41379310344827586,29.0
Pyke Sett,FighterSupport,0.4954954954954955,888.0
Qiyana Aatrox,AssassinFighter,0.5416666666666666,600.0
Qiyana Aphelios,AssassinMarksman,0.5419426048565121,906.0
Qiyana Azir,AssassinMage,0.3333333333333333,18.0
Qiyana Bard,AssassinSupport,0.5680224403927069,713.0
Qiyana Illaoi,AssassinFighter,0.5652173913043478,46.0
Qiyana Ivern,AssassinSupport,0.5333333333333333,30.0
Qiyana Kalista,AssassinMarksman,0.5359628770301624,431.0
Qiyana Nami,AssassinSupport,0.5347222222222222,144.0
Qiyana Neeko,AssassinMage,0.5487804878048781,82.0
Qiyana Ornn,AssassinTank,0.556930693069307,404.0
Qiyana Pyke,AssassinSupport,0.4924812030075188,532.0
Qiyana Rakan,AssassinSupport,0.5263157894736842,285.0
Qiyana Rek'Sai,AssassinFighter,0.4872611464968153,314.0
Qiyana Sett,AssassinFighter,0.5527318932655655,787.0
Qiyana Sylas,AssassinMage,0.4978038067349927,683.0
Qiyana Thresh,AssassinSupport,0.5349959774738536,1243.0
Qiyana Vi,AssassinFighter,0.5263157894736842,19.0
Qiyana Xayah,AssassinMarksman,0.5,308.0
Qiyana Yuumi,AssassinSupport,0.541795665634675,323.0
Quinn Aatrox,FighterMarksman,0.6363636363636364,22.0
Quinn Aphelios,MarksmanMarksman,0.4868421052631579,152.0
Quinn Aurelion Sol,MageMarksman,0.5263157894736842,19.0
Quinn Azir,MageMarksman,0.38461538461538464,13.0
Quinn Bard,MarksmanSupport,0.5,122.0
Quinn Braum,MarksmanSupport,0.6190476190476191,42.0
Quinn Camille,FighterMarksman,0.5,22.0
Quinn Ekko,AssassinMarksman,0.4913294797687861,173.0
Quinn Illaoi,FighterMarksman,0.0,2.0
Quinn Ivern,MarksmanSupport,0.46153846153846156,13.0
Quinn Jhin,MarksmanMarksman,0.4358974358974359,39.0
Quinn Jinx,MarksmanMarksman,0.5588235294117647,34.0
Quinn Kai'Sa,MarksmanMarksman,0.48322147651006714,149.0
Quinn Kalista,MarksmanMarksman,0.6,55.0
Quinn Kayn,FighterMarksman,0.3333333333333333,12.0
Quinn Kindred,MarksmanMarksman,0.5454545454545454,22.0
Quinn Kled,FighterMarksman,0.4,15.0
Quinn Lucian,MarksmanMarksman,0.5327868852459017,122.0
Quinn Nami,MarksmanSupport,0.5185185185185185,27.0
Quinn Neeko,MageMarksman,0.5833333333333334,12.0
Quinn Ornn,MarksmanTank,0.35294117647058826,17.0
Quinn Pyke,MarksmanSupport,0.49333333333333335,75.0
Quinn Qiyana,AssassinMarksman,0.6164383561643836,73.0
Quinn Rakan,MarksmanSupport,0.6341463414634146,41.0
Quinn Rek'Sai,FighterMarksman,0.4215686274509804,102.0
Quinn Senna,MarksmanMarksman,0.49242424242424243,132.0
Quinn Sett,FighterMarksman,0.4691358024691358,81.0
Quinn Sylas,MageMarksman,0.5,130.0
Quinn Syndra,MageMarksman,0.5483870967741935,62.0
Quinn Tahm Kench,MarksmanSupport,0.43478260869565216,46.0
Quinn Taliyah,MageMarksman,0.5393258426966292,89.0
Quinn Thresh,MarksmanSupport,0.5111111111111111,180.0
Quinn Vel'Koz,MageMarksman,0.625,16.0
Quinn Vi,FighterMarksman,0.42857142857142855,7.0
Quinn Xayah,MarksmanMarksman,0.5833333333333334,48.0
Quinn Yasuo,FighterMarksman,0.5,56.0
Quinn Yuumi,MarksmanSupport,0.5970149253731343,67.0
Quinn Zac,MarksmanTank,0.5,30.0
Quinn Zed,AssassinMarksman,0.40625,32.0
Quinn Zoe,MageMarksman,0.4880952380952381,84.0
Quinn Zyra,MageMarksman,0.25,12.0
Rakan Aphelios,MarksmanSupport,0.5761421319796954,394.0
Rakan Neeko,MageSupport,0.5555555555555556,36.0
Rakan Ornn,SupportTank,0.5212355212355212,259.0
Rakan Pyke,SupportSupport,0.5588235294117647,34.0
Rakan Sett,FighterSupport,0.5208333333333334,384.0
Rakan Sylas,MageSupport,0.47019867549668876,453.0
Rakan Xayah,MarksmanSupport,0.5273206056616195,1519.0
Rammus Aatrox,FighterTank,0.5094339622641509,53.0
Rammus Ahri,MageTank,0.25,16.0
Rammus Akali,AssassinTank,0.52,25.0
Rammus Anivia,MageTank,0.6,20.0
Rammus Aphelios,MarksmanTank,0.43548387096774194,124.0
Rammus Aurelion Sol,MageTank,0.625,8.0
Rammus Azir,MageTank,0.7,10.0
Rammus Bard,SupportTank,0.6888888888888889,45.0
Rammus Blitzcrank,TankTank,0.38461538461538464,52.0
Rammus Brand,MageTank,0.3333333333333333,3.0
Rammus Braum,SupportTank,0.5263157894736842,19.0
Rammus Caitlyn,MarksmanTank,0.44680851063829785,47.0
Rammus Camille,FighterTank,0.5517241379310345,29.0
Rammus Cassiopeia,MageTank,0.5111111111111111,45.0
Rammus Corki,MarksmanTank,0.0,1.0
Rammus Darius,FighterTank,0.5625,32.0
Rammus Diana,FighterTank,0.5,30.0
Rammus Dr. Mundo,FighterTank,0.25,4.0
Rammus Draven,MarksmanTank,0.46153846153846156,13.0
Rammus Ekko,AssassinTank,0.515625,64.0
Rammus Elise,MageTank,0.5172413793103449,29.0
Rammus Ezreal,MarksmanTank,0.47701149425287354,174.0
Rammus Fiora,FighterTank,0.5909090909090909,22.0
Rammus Fizz,AssassinTank,0.475,40.0
Rammus Gangplank,FighterTank,0.5833333333333334,12.0
Rammus Garen,FighterTank,0.5,54.0
Rammus Gnar,FighterTank,0.2,5.0
Rammus Gragas,FighterTank,0.5,14.0
Rammus Graves,MarksmanTank,0.35294117647058826,17.0
Rammus Hecarim,FighterTank,0.375,8.0
Rammus Heimerdinger,MageTank,0.3333333333333333,15.0
Rammus Illaoi,FighterTank,0.5,6.0
Rammus Irelia,FighterTank,0.3898305084745763,59.0
Rammus Ivern,SupportTank,0.6,5.0
Rammus Janna,SupportTank,0.6129032258064516,31.0
Rammus Jarvan IV,TankTank,0.46153846153846156,13.0
Rammus Jayce,FighterTank,0.52,25.0
Rammus Jhin,MarksmanTank,0.5333333333333333,30.0
Rammus Jinx,MarksmanTank,0.5555555555555556,27.0
Rammus Kai'Sa,MarksmanTank,0.35514018691588783,107.0
Rammus Kalista,MarksmanTank,0.5625,48.0
Rammus Karma,MageTank,0.5333333333333333,30.0
Rammus Kassadin,AssassinTank,0.4782608695652174,23.0
Rammus Katarina,AssassinTank,0.3888888888888889,36.0
Rammus Kayn,FighterTank,0.4444444444444444,9.0
Rammus Kennen,MageTank,0.5625,16.0
Rammus Kha'Zix,AssassinTank,0.75,4.0
Rammus Kindred,MarksmanTank,0.6923076923076923,13.0
Rammus Kled,FighterTank,0.5384615384615384,13.0
Rammus Kog'Maw,MarksmanTank,0.3333333333333333,3.0
Rammus Lee Sin,FighterTank,0.48484848484848486,66.0
Rammus Leona,TankTank,0.4418604651162791,43.0
Rammus Lissandra,MageTank,0.45454545454545453,11.0
Rammus Lucian,MarksmanTank,0.4888888888888889,135.0
Rammus Lulu,SupportTank,0.46875,32.0
Rammus Lux,MageTank,0.3,10.0
Rammus Malphite,TankTank,0.7,10.0
Rammus Malzahar,MageTank,0.36363636363636365,11.0
Rammus Maokai,TankTank,0.28125,32.0
Rammus Mordekaiser,FighterTank,0.4864864864864865,37.0
Rammus Nami,SupportTank,0.25,20.0
Rammus Nasus,FighterTank,0.4,10.0
Rammus Nautilus,TankTank,0.3448275862068966,58.0
Rammus Neeko,MageTank,0.7142857142857143,7.0
Rammus Nidalee,AssassinTank,0.5517241379310345,29.0
Rammus Nocturne,AssassinTank,0.5416666666666666,24.0
Rammus Orianna,MageTank,0.5,16.0
Rammus Ornn,TankTank,0.17647058823529413,34.0
Rammus Pantheon,FighterTank,0.375,48.0
Rammus Poppy,TankTank,0.6153846153846154,13.0
Rammus Pyke,SupportTank,0.42,50.0
Rammus Qiyana,AssassinTank,0.4426229508196721,61.0
Rammus Quinn,MarksmanTank,0.42857142857142855,7.0
Rammus Rakan,SupportTank,0.391304347826087,23.0
Rammus Rek'Sai,FighterTank,0.43478260869565216,46.0
Rammus Renekton,FighterTank,0.5306122448979592,49.0
Rammus Rengar,AssassinTank,0.5714285714285714,14.0
Rammus Riven,FighterTank,0.5,6.0
Rammus Rumble,FighterTank,0.5172413793103449,29.0
Rammus Sejuani,TankTank,0.25,4.0
Rammus Senna,MarksmanTank,0.46153846153846156,65.0
Rammus Sett,FighterTank,0.48863636363636365,88.0
Rammus Shaco,AssassinTank,0.6153846153846154,13.0
Rammus Shen,TankTank,0.47058823529411764,17.0
Rammus Shyvana,FighterTank,0.625,8.0
Rammus Sona,SupportTank,0.7142857142857143,7.0
Rammus Swain,MageTank,0.42857142857142855,7.0
Rammus Sylas,MageTank,0.40217391304347827,92.0
Rammus Syndra,MageTank,0.4117647058823529,34.0
Rammus Tahm Kench,SupportTank,0.35,20.0
Rammus Taliyah,MageTank,0.4791666666666667,48.0
Rammus Talon,AssassinTank,0.5161290322580645,31.0
Rammus Taric,SupportTank,0.6206896551724138,29.0
Rammus Thresh,SupportTank,0.4351851851851852,108.0
Rammus Trundle,FighterTank,0.3333333333333333,3.0
Rammus Udyr,FighterTank,0.5,2.0
Rammus Varus,MarksmanTank,0.5,68.0
Rammus Vayne,MarksmanTank,0.4864864864864865,37.0
Rammus Veigar,MageTank,0.5555555555555556,9.0
Rammus Vel'Koz,MageTank,0.375,8.0
Rammus Vi,FighterTank,0.6666666666666666,3.0
Rammus Viktor,MageTank,0.4166666666666667,12.0
Rammus Volibear,FighterTank,0.13333333333333333,15.0
Rammus Wukong,FighterTank,0.5,20.0
Rammus Xayah,MarksmanTank,0.37037037037037035,27.0
Rammus Xerath,MageTank,0.2857142857142857,7.0
Rammus Yasuo,FighterTank,0.5686274509803921,51.0
Rammus Yorick,FighterTank,1.0,3.0
Rammus Yuumi,SupportTank,0.3939393939393939,66.0
Rammus Zac,TankTank,0.4444444444444444,9.0
Rammus Zed,AssassinTank,0.5294117647058824,17.0
Rammus Ziggs,MageTank,0.2857142857142857,7.0
Rammus Zoe,MageTank,0.46153846153846156,65.0
Rammus Zyra,MageTank,0.75,4.0
Rek'Sai Aphelios,FighterMarksman,0.5216251638269986,1526.0
Rek'Sai Bard,FighterSupport,0.5782608695652174,1150.0
Rek'Sai Kalista,FighterMarksman,0.5363881401617251,742.0
Rek'Sai Neeko,FighterMage,0.5303030303030303,198.0
Rek'Sai Ornn,FighterTank,0.4931129476584022,726.0
Rek'Sai Pyke,FighterSupport,0.5101070154577884,841.0
Rek'Sai Rakan,FighterSupport,0.5666666666666667,420.0
Rek'Sai Sett,FighterFighter,0.5184381778741866,1383.0
Rek'Sai Sylas,FighterMage,0.5137741046831956,1452.0
Rek'Sai Xayah,FighterMarksman,0.5375302663438256,413.0
Renekton Aatrox,FighterFighter,0.45161290322580644,248.0
Renekton Ahri,FighterMage,0.49206349206349204,126.0
Renekton Akali,AssassinFighter,0.5149253731343284,268.0
Renekton Aphelios,FighterMarksman,0.5116772823779193,1413.0
Renekton Aurelion Sol,FighterMage,0.4631578947368421,95.0
Renekton Azir,FighterMage,0.4330708661417323,127.0
Renekton Bard,FighterSupport,0.5651741293532339,1005.0
Renekton Brand,FighterMage,0.425,40.0
Renekton Braum,FighterSupport,0.4620253164556962,316.0
Renekton Camille,FighterFighter,0.5739644970414202,169.0
Renekton Cassiopeia,FighterMage,0.48548812664907653,379.0
Renekton Darius,FighterFighter,0.4666666666666667,75.0
Renekton Diana,FighterFighter,0.5185185185185185,270.0
Renekton Draven,FighterMarksman,0.5503355704697986,149.0
Renekton Ekko,AssassinFighter,0.49570200573065903,1396.0
Renekton Elise,FighterMage,0.5317815577439571,2234.0
Renekton Ezreal,FighterMarksman,0.48865435356200526,1895.0
Renekton Fiora,FighterFighter,0.5376344086021505,93.0
Renekton Fizz,AssassinFighter,0.5180327868852459,305.0
Renekton Garen,FighterFighter,0.5064935064935064,154.0
Renekton Gnar,FighterFighter,0.4,5.0
Renekton Gragas,FighterFighter,0.4835766423357664,548.0
Renekton Graves,FighterMarksman,0.5203761755485894,319.0
Renekton Hecarim,FighterFighter,0.5849056603773585,53.0
Renekton Heimerdinger,FighterMage,0.4444444444444444,144.0
Renekton Illaoi,FighterFighter,0.5454545454545454,11.0
Renekton Ivern,FighterSupport,0.49206349206349204,63.0
Renekton Jarvan IV,FighterTank,0.4583333333333333,336.0
Renekton Jayce,FighterFighter,0.5063291139240507,158.0
Renekton Jhin,FighterMarksman,0.46875,256.0
Renekton Jinx,FighterMarksman,0.5649122807017544,285.0
Renekton Kai'Sa,FighterMarksman,0.47949291573452646,1341.0
Renekton Kalista,FighterMarksman,0.5031446540880503,636.0
Renekton Kayn,FighterFighter,0.4731182795698925,93.0
Renekton Kennen,FighterMage,0.524390243902439,82.0
Renekton Kha'Zix,AssassinFighter,0.44776119402985076,67.0
Renekton Kindred,FighterMarksman,0.48878923766816146,223.0
Renekton Kled,FighterFighter,0.49038461538461536,104.0
Renekton Kog'Maw,FighterMarksman,0.75,20.0
Renekton Lee Sin,FighterFighter,0.4881936245572609,1694.0
Renekton Leona,FighterTank,0.5271002710027101,738.0
Renekton Lissandra,FighterMage,0.456,125.0
Renekton Lucian,FighterMarksman,0.489344909234412,1267.0
Renekton Lulu,FighterSupport,0.5075757575757576,264.0
Renekton Lux,FighterMage,0.48717948717948717,117.0
Renekton Malzahar,FighterMage,0.3488372093023256,43.0
Renekton Mordekaiser,FighterFighter,0.45374449339207046,227.0
Renekton Nami,FighterSupport,0.5052083333333334,192.0
Renekton Nasus,FighterFighter,0.375,8.0
Renekton Nautilus,FighterTank,0.48476936466492604,1149.0
Renekton Neeko,FighterMage,0.4909090909090909,110.0
Renekton Nidalee,AssassinFighter,0.5254237288135594,1121.0
Renekton Orianna,FighterMage,0.39072847682119205,151.0
Renekton Ornn,FighterTank,0.5245098039215687,204.0
Renekton Pantheon,FighterFighter,0.5444444444444444,630.0
Renekton Poppy,FighterTank,0.5189873417721519,158.0
Renekton Pyke,FighterSupport,0.5013550135501355,738.0
Renekton Qiyana,AssassinFighter,0.5052083333333334,576.0
Renekton Quinn,FighterMarksman,0.5294117647058824,17.0
Renekton Rakan,FighterSupport,0.5077720207253886,386.0
